"Atlanta%2C+GA","25","Accounting","1","855f49b88dd741a0"
"Atlanta%2C+GA","25","Accounting","1","6a5098090235c56d"
"Atlanta%2C+GA","25","Accounting","1","4ce531e65c26720d"
"Atlanta%2C+GA","25","Accounting","1","7184d8f7d0a3304b"
"Atlanta%2C+GA","25","Accounting","1","68ccd1187ab3371b"
"Atlanta%2C+GA","25","Accounting","1","573c7da66a4f2699"
"Atlanta%2C+GA","25","Accounting","1","df3a52f1d61b9f9e"
"Atlanta%2C+GA","25","Accounting","1","8db149c3f8a5bdda"
"Atlanta%2C+GA","25","Accounting","1","1477818eccb088ff"
"Atlanta%2C+GA","25","Accounting","1","57c55bcfd2e4641b"
"Atlanta%2C+GA","25","Accounting","1","d91122b60e245d81"
"Atlanta%2C+GA","25","Accounting","1","1edd3e8016eb12f6"
"Atlanta%2C+GA","25","Accounting","1","b20d04d7989040fa"
"Atlanta%2C+GA","25","Accounting","1","ef3469a62399c26c"
"Atlanta%2C+GA","25","Accounting","1","49aa5f467b198fb1"
"Atlanta%2C+GA","25","Accounting","1","0e33445d219000b1"
"Atlanta%2C+GA","25","Accounting","1","2dc2b6e2f53daf47"
"Atlanta%2C+GA","25","Accounting","1","cfd13fe1330e2738"
"Atlanta%2C+GA","25","Accounting","1","dc094566875bcf29"
"Atlanta%2C+GA","25","Accounting","1","1d400601f3b33b24"
"Atlanta%2C+GA","25","Accounting","1","0049b6b55f45d79d"
"Atlanta%2C+GA","25","Accounting","1","94a7f91e79b2d660"
"Atlanta%2C+GA","25","Accounting","1","7ea5b1a81b3809cc"
"Atlanta%2C+GA","25","Accounting","1","71c309de2dbf91b3"
"Atlanta%2C+GA","25","Accounting","1","f93a3121f4c5f61c"
"Atlanta%2C+GA","25","Accounting","1","96049e5e15cca227"
"Atlanta%2C+GA","25","Accounting","1","4adc04c9d583a3b9"
"Atlanta%2C+GA","25","Accounting","1","dd7d4ce0ee6e0492"
"Atlanta%2C+GA","25","Accounting","1","ce380ec5fc90b9b9"
"Atlanta%2C+GA","25","Accounting","1","7b39547eb6810163"
"Atlanta%2C+GA","25","Accounting","1","37b76e30343f773d"
"Atlanta%2C+GA","25","Accounting","1","44567a69d60b2751"
"Atlanta%2C+GA","25","Accounting","1","08cb7c42669fce33"
"Atlanta%2C+GA","25","Accounting","1","afc475584af20b49"
"Atlanta%2C+GA","25","Accounting","1","b9804767989b4cec"
"Atlanta%2C+GA","25","Accounting","1","9b5064c9a5243447"
"Atlanta%2C+GA","25","Accounting","1","0ef5d94fa4d3fac2"
"Atlanta%2C+GA","25","Accounting","1","670877b5ab3b2854"
"Atlanta%2C+GA","25","Accounting","1","a6022abf1a444472"
"Atlanta%2C+GA","25","Accounting","1","83da344ef774b150"
"Atlanta%2C+GA","25","Accounting","1","07dc84ab55b837c9"
"Atlanta%2C+GA","25","Accounting","1","1f01d77e37911b5b"
"Atlanta%2C+GA","25","Accounting","1","43c16aca490ebd45"
"Atlanta%2C+GA","25","Accounting","1","59ac4439330f9310"
"Atlanta%2C+GA","25","Accounting","1","c8180d29733a8952"
"Atlanta%2C+GA","25","Accounting","1","ced40d8ddd086b56"
"Atlanta%2C+GA","25","Accounting","1","f66640808618594e"
"Atlanta%2C+GA","25","Accounting","1","0bcac0229e8f75a6"
"Atlanta%2C+GA","25","Accounting","1","c95e3ab68308a122"
"Atlanta%2C+GA","25","Accounting","1","bad2105a700b8653"
"Atlanta%2C+GA","25","Accounting","50","bad2105a700b8653"
"Atlanta%2C+GA","25","Accounting","50","537d579bb3b05f4b"
"Atlanta%2C+GA","25","Accounting","50","b898877ecd2b1235"
"Atlanta%2C+GA","25","Accounting","50","779f288ec5ea45f9"
"Atlanta%2C+GA","25","Accounting","50","92e6c7088d558dbf"
"Atlanta%2C+GA","25","Accounting","50","3bc6a1102c83a001"
"Atlanta%2C+GA","25","Accounting","50","39f5c79bd023e989"
"Atlanta%2C+GA","25","Accounting","50","72685ee3c59f903c"
"Atlanta%2C+GA","25","Accounting","50","9de1c0d48392654d"
"Atlanta%2C+GA","25","Accounting","50","f5dd81ab2f603ac7"
"Atlanta%2C+GA","25","Accounting","50","8de26f34c29f97a8"
"Atlanta%2C+GA","25","Accounting","50","e8ea32a60c1d6bc6"
"Atlanta%2C+GA","25","Accounting","50","09cd2d2661355296"
"Atlanta%2C+GA","25","Accounting","50","bf12df4dee7681b4"
"Atlanta%2C+GA","25","Accounting","50","413b1008e5aa83bc"
"Atlanta%2C+GA","25","Accounting","50","ff565e1dbae48d04"
"Atlanta%2C+GA","25","Accounting","50","23afee4f0abce1dc"
"Atlanta%2C+GA","25","Accounting","50","5740c7cdde150ab7"
"Atlanta%2C+GA","25","Accounting","50","ca44c29328e1379a"
"Atlanta%2C+GA","25","Accounting","50","506333bb7aa7a82a"
"Atlanta%2C+GA","25","Accounting","50","3d863baf823c3f6e"
"Atlanta%2C+GA","25","Accounting","50","86b7983a0eef1f21"
"Atlanta%2C+GA","25","Accounting","50","3c7c00a8acc8d6d4"
"Atlanta%2C+GA","25","Accounting","50","5e71408a95a8b015"
"Atlanta%2C+GA","25","Accounting","50","c7f791e8580779ad"
"Atlanta%2C+GA","25","Accounting","50","7fecffc3d1a224d7"
"Atlanta%2C+GA","25","Accounting","50","71c807a1ed072356"
"Atlanta%2C+GA","25","Accounting","50","8525628a0406cbd0"
"Atlanta%2C+GA","25","Accounting","50","c404c076a7594f00"
"Atlanta%2C+GA","25","Accounting","50","890b08615b291fd2"
"Atlanta%2C+GA","25","Accounting","50","f23168c01e9caf07"
"Atlanta%2C+GA","25","Accounting","50","2958e5d51681ee11"
"Atlanta%2C+GA","25","Accounting","50","03f89e518e3cbdb2"
"Atlanta%2C+GA","25","Accounting","50","736549f4584d8ddc"
"Atlanta%2C+GA","25","Accounting","50","ed20b8dc8662315a"
"Atlanta%2C+GA","25","Accounting","50","9eea5893eedb42fc"
"Atlanta%2C+GA","25","Accounting","50","d3bc2d8c2fc23eb6"
"Atlanta%2C+GA","25","Accounting","50","e3e23ca022d5d24e"
"Atlanta%2C+GA","25","Accounting","50","63906ce2342f92e3"
"Atlanta%2C+GA","25","Accounting","50","bcab0bd8f36c8a09"
"Atlanta%2C+GA","25","Accounting","50","a2bd00d2bfe00d79"
"Atlanta%2C+GA","25","Accounting","50","de389e63bafc8e93"
"Atlanta%2C+GA","25","Accounting","50","ccf961e53fae2139"
"Atlanta%2C+GA","25","Accounting","50","1f6fe5984104f3c9"
"Atlanta%2C+GA","25","Accounting","50","e087187eee6bf99e"
"Atlanta%2C+GA","25","Accounting","50","9f25b3bed2638961"
"Atlanta%2C+GA","25","Accounting","50","935c5d27264951da"
"Atlanta%2C+GA","25","Accounting","50","725f4896fdd5df24"
"Atlanta%2C+GA","25","Accounting","50","f236e9f657f1b77e"
"Atlanta%2C+GA","25","Accounting","50","6c0674baaa9c55eb"
"Atlanta%2C+GA","25","Accounting","100","44250a76c6c9ee06"
"Atlanta%2C+GA","25","Accounting","100","2995f9280e3d48dd"
"Atlanta%2C+GA","25","Accounting","100","c7a09ecb1104a3fb"
"Atlanta%2C+GA","25","Accounting","100","83da344ef774b150"
"Atlanta%2C+GA","25","Accounting","100","07dc84ab55b837c9"
"Atlanta%2C+GA","25","Accounting","100","4c5d6907be96f0a0"
"Atlanta%2C+GA","25","Accounting","100","c404c076a7594f00"
"Atlanta%2C+GA","25","Accounting","100","8cf3e1ce04b4c09d"
"Atlanta%2C+GA","25","Accounting","100","2419f80b89dd983e"
"Atlanta%2C+GA","25","Accounting","100","7e59b8fcff16594e"
"Atlanta%2C+GA","25","Accounting","100","1d7d3afed761ae8a"
"Atlanta%2C+GA","25","Accounting","100","1f01d77e37911b5b"
